Date,Time,Open,High,Low,Close,Volume
2017.08.22,0:00,0.79375,0.79508,0.78976,0.79117,98534
2017.08.23,0:00,0.79118,0.7916,0.78824,0.79085,115228
2017.08.24,0:00,0.79085,0.7916,0.78668,0.79035,120284
2017.08.25,0:00,0.79036,0.79539,0.78854,0.79316,125307
2017.08.27,0:00,0.79265,0.79495,0.79265,0.79456,4760
2017.08.28,0:00,0.79453,0.79732,0.79054,0.79167,115284
2017.08.29,0:00,0.79169,0.7983,0.7911,0.79553,145200
2017.08.30,0:00,0.79555,0.79957,0.78903,0.79067,133190
2017.08.31,0:00,0.79067,0.79516,0.78713,0.79394,147993
2017.09.01,0:00,0.79394,0.79939,0.79219,0.79684,132839
2017.09.03,0:00,0.7947,0.79695,0.79458,0.79605,7811
2017.09.04,0:00,0.79602,0.7973,0.79416,0.79474,99451
2017.09.05,0:00,0.79474,0.80283,0.79424,0.80029,160944
2017.09.06,0:00,0.80029,0.80209,0.79635,0.80087,150179
2017.09.07,0:00,0.80086,0.80496,0.79745,0.80433,140278
2017.09.08,0:00,0.80435,0.81251,0.80432,0.80538,175331
2017.09.10,0:00,0.80551,0.80569,0.80447,0.80521,5157
2017.09.11,0:00,0.80521,0.80585,0.80188,0.80312,116723
2017.09.12,0:00,0.80318,0.80492,0.79984,0.80185,115554
2017.09.13,0:00,0.80185,0.80441,0.79705,0.79845,126693
2017.09.14,0:00,0.79846,0.80164,0.79559,0.79992,149288
2017.09.15,0:00,0.79993,0.80354,0.79866,0.8,132887
2017.09.17,0:00,0.7996,0.80047,0.79933,0.79985,3805
2017.09.18,0:00,0.79984,0.80352,0.79399,0.79635,115143
2017.09.19,0:00,0.79636,0.80201,0.79618,0.80062,137137
2017.09.20,0:00,0.80063,0.81028,0.79859,0.80299,163336
2017.09.21,0:00,0.80299,0.80301,0.79171,0.79268,140230
2017.09.22,0:00,0.79268,0.79864,0.79083,0.79599,111005
2017.09.24,0:00,0.79493,0.79602,0.7949,0.79562,2379
2017.09.25,0:00,0.79562,0.79736,0.79263,0.79365,114983
2017.09.26,0:00,0.79366,0.79487,0.78592,0.78842,130342
2017.09.27,0:00,0.78842,0.78885,0.78362,0.78515,148537
2017.09.28,0:00,0.78515,0.78601,0.77996,0.78503,124115
2017.09.29,0:00,0.78503,0.78548,0.78167,0.7832,98859
2017.10.01,0:00,0.78329,0.78476,0.78329,0.78448,2693
2017.10.02,0:00,0.78452,0.78463,0.77953,0.78325,97707
2017.10.03,0:00,0.78325,0.78386,0.77854,0.78337,107910
2017.10.04,0:00,0.78336,0.78751,0.78301,0.78603,100269
2017.10.05,0:00,0.78602,0.78653,0.77869,0.77912,93241
2017.10.06,0:00,0.77912,0.77983,0.77331,0.77758,119491
2017.10.08,0:00,0.77705,0.77779,0.77703,0.77716,3488
2017.10.09,0:00,0.77716,0.77824,0.77479,0.77502,59819
2017.10.10,0:00,0.77502,0.7797,0.775,0.778,93329
2017.10.11,0:00,0.77801,0.78092,0.77708,0.7794,89350
2017.10.12,0:00,0.77941,0.78358,0.77922,0.78247,92521
2017.10.13,0:00,0.78244,0.78971,0.78216,0.7889,99462
2017.10.15,0:00,0.78828,0.78876,0.78769,0.78776,3395
2017.10.16,0:00,0.78774,0.78897,0.7843,0.78483,95866
2017.10.17,0:00,0.78484,0.78609,0.78183,0.78423,91547
2017.10.18,0:00,0.78421,0.78579,0.7819,0.78445,83955
2017.10.19,0:00,0.78445,0.7884,0.78411,0.7878,109661
2017.10.20,0:00,0.78779,0.7882,0.78083,0.78151,101799
2017.10.22,0:00,0.78189,0.78197,0.7807,0.78131,3673
2017.10.23,0:00,0.78133,0.78346,0.77963,0.78083,80941
2017.10.24,0:00,0.78083,0.78247,0.77705,0.77757,101851
2017.10.25,0:00,0.77758,0.77839,0.76903,0.77022,123660
2017.10.26,0:00,0.77022,0.7719,0.76554,0.76566,112195
2017.10.27,0:00,0.76566,0.76782,0.7625,0.76763,109800
2017.10.29,0:00,0.76717,0.76753,0.76668,0.76668,2738
2017.10.30,0:00,0.76667,0.76913,0.76557,0.76836,77236
2017.10.31,0:00,0.76836,0.76991,0.76399,0.76534,82947
2017.11.01,0:00,0.76534,0.76959,0.76483,0.76751,103768
2017.11.02,0:00,0.76751,0.77298,0.76732,0.7712,102360
2017.11.03,0:00,0.77121,0.77155,0.76392,0.76505,80507
2017.11.05,0:00,0.76476,0.76541,0.76448,0.765,3822
2017.11.06,0:00,0.765,0.76931,0.76385,0.76867,74752
2017.11.07,0:00,0.76868,0.77006,0.76274,0.76543,81533
2017.11.08,0:00,0.76543,0.7685,0.76446,0.76791,73504
2017.11.09,0:00,0.76792,0.76938,0.76497,0.7682,82502
2017.11.10,0:00,0.76821,0.76951,0.76541,0.76578,76360
2017.11.12,0:00,0.76507,0.76556,0.76451,0.76464,4803
2017.11.13,0:00,0.76464,0.76658,0.76097,0.7615,67899
2017.11.14,0:00,0.7615,0.76498,0.76126,0.76298,92433
2017.11.15,0:00,0.76298,0.76318,0.75733,0.75914,111798
2017.11.16,0:00,0.75914,0.76094,0.75701,0.75871,83360
2017.11.17,0:00,0.7587,0.76081,0.75361,0.75648,85477
2017.11.19,0:00,0.75655,0.7567,0.75509,0.7553,9166
2017.11.20,0:00,0.75526,0.75738,0.75441,0.7554,75721
2017.11.21,0:00,0.7554,0.75903,0.75322,0.75849,85811
2017.11.22,0:00,0.75848,0.76236,0.75553,0.76132,89333
2017.11.23,0:00,0.76131,0.76388,0.76037,0.7625,75721
2017.11.24,0:00,0.7625,0.76277,0.76068,0.76117,75878
2017.11.26,0:00,0.76152,0.7617,0.76093,0.76111,5044
2017.11.27,0:00,0.76111,0.76449,0.75931,0.76073,76498
2017.11.28,0:00,0.76072,0.76201,0.75881,0.76062,87258
2017.11.29,0:00,0.76062,0.76077,0.75522,0.75662,90067
2017.11.30,0:00,0.75664,0.75945,0.75512,0.75625,98781
2017.12.01,0:00,0.75624,0.76391,0.75562,0.76105,106489
2017.12.03,0:00,0.7593,0.76002,0.75873,0.75881,5450
2017.12.04,0:00,0.75881,0.7614,0.75796,0.76036,79946
2017.12.05,0:00,0.76038,0.76538,0.75984,0.76042,82980
2017.12.06,0:00,0.76041,0.76333,0.75585,0.75672,72841
2017.12.07,0:00,0.75671,0.75676,0.75053,0.75108,71529
2017.12.08,0:00,0.75109,0.75336,0.75014,0.75086,68773
2017.12.10,0:00,0.75072,0.7512,0.75033,0.75068,4274
2017.12.11,0:00,0.75068,0.75453,0.75066,0.75288,69494
2017.12.12,0:00,0.75287,0.75801,0.75193,0.75563,61942
2017.12.13,0:00,0.75563,0.75805,0.75563,0.75779,6967
2017.12.17,0:00,0.76432,0.76496,0.76432,0.76463,3735
2017.12.18,0:00,0.76465,0.76776,0.76408,0.76642,72122
2017.12.19,0:00,0.76645,0.7684,0.76461,0.7652,73306
2017.12.20,0:00,0.76519,0.76797,0.76513,0.76708,76120
2017.12.21,0:00,0.76708,0.77079,0.76537,0.77055,75508
2017.12.22,0:00,0.77056,0.77208,0.7702,0.77148,66970
2017.12.24,0:00,0.77095,0.77126,0.77048,0.771,140
2017.12.25,0:00,0.771,0.77243,0.76953,0.77231,3676
2017.12.26,0:00,0.7723,0.77307,0.77127,0.77298,35665
2017.12.27,0:00,0.77299,0.77791,0.77298,0.77736,67725
2017.12.28,0:00,0.77736,0.78095,0.77735,0.77937,60570
2017.12.29,0:00,0.77938,0.7825,0.77885,0.77994,64627
2018.01.01,0:00,0.78035,0.78183,0.77946,0.77988,8576
2018.01.02,0:00,0.77988,0.78447,0.77988,0.78306,75739
2018.01.03,0:00,0.78305,0.78449,0.78053,0.78268,76333
2018.01.04,0:00,0.78268,0.78687,0.78146,0.78634,80386
2018.01.05,0:00,0.78635,0.78747,0.78352,0.78621,76134
2018.01.07,0:00,0.78616,0.78711,0.78591,0.78592,4227
2018.01.08,0:00,0.78592,0.78725,0.7827,0.78451,61855
2018.01.09,0:00,0.7845,0.78646,0.78075,0.78108,84540
2018.01.10,0:00,0.78109,0.7867,0.78082,0.78465,105756
2018.01.11,0:00,0.78466,0.78962,0.78378,0.78859,109632
2018.01.12,0:00,0.7886,0.79245,0.78481,0.79149,108668
2018.01.14,0:00,0.79062,0.79178,0.79062,0.7908,3263
2018.01.15,0:00,0.7908,0.79784,0.79074,0.79602,96828
2018.01.16,0:00,0.79603,0.79748,0.79371,0.79708,103545
2018.01.17,0:00,0.79707,0.80228,0.79406,0.79712,138715
2018.01.18,0:00,0.79711,0.80116,0.79418,0.80057,120708
2018.01.19,0:00,0.80057,0.80386,0.7982,0.79835,108713
2018.01.21,0:00,0.79978,0.80027,0.79927,0.80016,4037
2018.01.22,0:00,0.80016,0.8027,0.7979,0.80076,76578
2018.01.23,0:00,0.80078,0.80298,0.79565,0.80045,98138
2018.01.24,0:00,0.80043,0.80829,0.79936,0.80496,117987
2018.01.25,0:00,0.80497,0.81188,0.80047,0.80289,180323
2018.01.26,0:00,0.80288,0.81358,0.80253,0.81079,144956
2018.01.28,0:00,0.81032,0.81179,0.81016,0.81166,4733
2018.01.29,0:00,0.81166,0.81181,0.80742,0.80958,122733
2018.01.30,0:00,0.80962,0.81135,0.80428,0.80995,123449
2018.01.31,0:00,0.80995,0.8117,0.8035,0.80592,153083
2018.02.01,0:00,0.80593,0.80673,0.79875,0.80393,139075
2018.02.02,0:00,0.80392,0.80403,0.79181,0.79205,154689
2018.02.04,0:00,0.79111,0.7917,0.78905,0.79044,8884
2018.02.05,0:00,0.79043,0.79538,0.78723,0.78774,149604
2018.02.06,0:00,0.78772,0.79102,0.78354,0.78933,214758
2018.02.07,0:00,0.78933,0.79076,0.78111,0.78161,132950
2018.02.08,0:00,0.7816,0.78434,0.77677,0.77885,191001
2018.02.09,0:00,0.77887,0.78302,0.77593,0.78118,171184
2018.02.11,0:00,0.7814,0.78212,0.78114,0.78202,4194
2018.02.12,0:00,0.78203,0.78644,0.78098,0.78578,111991
2018.02.13,0:00,0.78579,0.78767,0.78279,0.78615,105611
2018.02.14,0:00,0.78614,0.79343,0.77731,0.79294,164849
2018.02.15,0:00,0.79294,0.79664,0.78921,0.79428,140493
2018.02.16,0:00,0.79428,0.79886,0.78927,0.79089,122969
2018.02.18,0:00,0.7907,0.79157,0.79066,0.79115,3357
2018.02.19,0:00,0.79115,0.79353,0.78981,0.79089,107564
2018.02.20,0:00,0.79089,0.79337,0.7874,0.78805,143636
2018.02.21,0:00,0.78804,0.7902,0.77968,0.77972,166675
2018.02.22,0:00,0.77973,0.78599,0.77905,0.78378,131806
2018.02.23,0:00,0.78379,0.78435,0.78043,0.78388,108141
2018.02.25,0:00,0.7839,0.78462,0.78362,0.78386,7232
2018.02.26,0:00,0.78386,0.78933,0.78257,0.78497,102495
2018.02.27,0:00,0.78496,0.78685,0.77833,0.77932,137537
2018.02.28,0:00,0.77934,0.78192,0.77563,0.77631,124691
2018.03.01,0:00,0.7763,0.77696,0.77124,0.77644,169596
2018.03.02,0:00,0.77646,0.77736,0.77376,0.77623,133816
2018.03.04,0:00,0.776,0.77679,0.77448,0.77557,6223
2018.03.05,0:00,0.77557,0.77736,0.77257,0.77645,110637
2018.03.06,0:00,0.77647,0.78424,0.77565,0.77857,141144
2018.03.07,0:00,0.77854,0.783,0.77718,0.78264,127842
2018.03.08,0:00,0.78263,0.78389,0.77728,0.77908,129200
2018.03.09,0:00,0.77908,0.78539,0.77763,0.78458,117574
2018.03.11,0:00,0.78512,0.78554,0.78466,0.78546,3960
2018.03.12,0:00,0.78546,0.78797,0.78533,0.78685,91691
2018.03.13,0:00,0.78684,0.78976,0.7846,0.78548,139161
2018.03.14,0:00,0.78546,0.79163,0.78546,0.78743,123008
2018.03.15,0:00,0.78744,0.78853,0.77895,0.77902,114318
2018.03.16,0:00,0.77904,0.7804,0.77099,0.77114,99743
2018.03.18,0:00,0.7717,0.77191,0.77116,0.77119,3454
2018.03.19,0:00,0.77122,0.77259,0.76867,0.77082,129450
2018.03.20,0:00,0.77081,0.7721,0.76787,0.76867,110109
2018.03.21,0:00,0.76867,0.778,0.76723,0.77652,121921
2018.03.22,0:00,0.77652,0.77853,0.7687,0.76977,175609
2018.03.23,0:00,0.76981,0.77439,0.76876,0.76956,174417
2018.03.25,0:00,0.77019,0.77099,0.7695,0.77069,3039
2018.03.26,0:00,0.77069,0.77526,0.77051,0.77457,117378
2018.03.27,0:00,0.77456,0.77577,0.76752,0.76806,139174
2018.03.28,0:00,0.76807,0.77024,0.76534,0.76555,155870
2018.03.29,0:00,0.76556,0.76895,0.76429,0.76791,131337
2018.03.30,0:00,0.76791,0.77066,0.76726,0.76776,193380
2018.04.01,0:00,0.76851,0.76926,0.76838,0.7686,1042
2018.04.02,0:00,0.76859,0.7695,0.76496,0.76579,75900
2018.04.03,0:00,0.76578,0.7707,0.7652,0.76852,118085
2018.04.04,0:00,0.76853,0.77264,0.76627,0.77246,125800
2018.04.05,0:00,0.77246,0.77251,0.76643,0.76666,104104
2018.04.06,0:00,0.76664,0.76995,0.76576,0.76718,129857
2018.04.08,0:00,0.76785,0.76801,0.76691,0.76769,2429
2018.04.09,0:00,0.7677,0.7711,0.76521,0.76964,98813
2018.04.10,0:00,0.76964,0.7768,0.76936,0.7766,109929
2018.04.11,0:00,0.77659,0.77727,0.77395,0.77601,89786
2018.04.12,0:00,0.776,0.77715,0.77382,0.77563,88741
2018.04.13,0:00,0.77564,0.78099,0.77524,0.77607,79056
2018.04.15,0:00,0.77646,0.77788,0.77627,0.77778,1456
2018.04.16,0:00,0.77774,0.77845,0.77521,0.77812,33941
2018.04.17,0:00,0.77812,0.77912,0.77602,0.777,38234
2018.04.18,0:00,0.77699,0.77974,0.77443,0.77877,39530
2018.04.19,0:00,0.77878,0.78128,0.7719,0.77265,50594
2018.04.20,0:00,0.77266,0.77288,0.76553,0.76696,45962
2018.04.22,0:00,0.7672,0.76743,0.76622,0.76692,1724
2018.04.23,0:00,0.7669,0.76827,0.75998,0.76058,45734
2018.04.24,0:00,0.76058,0.76208,0.75785,0.76021,56668
2018.04.25,0:00,0.7602,0.76063,0.75524,0.75681,55565
2018.04.26,0:00,0.75681,0.75888,0.75471,0.75546,64520
2018.04.27,0:00,0.75545,0.75839,0.7532,0.75818,54301
2018.04.29,0:00,0.75761,0.75804,0.75754,0.75754,1267
2018.04.30,0:00,0.75754,0.75821,0.75254,0.75292,52815
2018.05.01,0:00,0.75292,0.75464,0.74727,0.7487,57856
2018.05.02,0:00,0.7487,0.75372,0.74756,0.74913,77160
2018.05.03,0:00,0.74914,0.75428,0.74855,0.75296,76157
2018.05.04,0:00,0.75303,0.75605,0.74923,0.75388,61169
2018.05.06,0:00,0.7538,0.75401,0.75327,0.75335,1228
2018.05.07,0:00,0.75336,0.7543,0.74932,0.75125,53092
2018.05.08,0:00,0.75126,0.75279,0.74338,0.74479,61743
2018.05.09,0:00,0.7448,0.74725,0.74123,0.74607,57547
2018.05.10,0:00,0.74605,0.75396,0.74548,0.75319,66204
2018.05.11,0:00,0.75317,0.75667,0.75229,0.75416,53465
2018.05.13,0:00,0.75419,0.75465,0.75402,0.75459,1356
2018.05.14,0:00,0.75459,0.7565,0.75206,0.75259,48703
2018.05.15,0:00,0.7526,0.75375,0.74479,0.74669,62053
2018.05.16,0:00,0.7467,0.75229,0.74472,0.7521,62082
2018.05.17,0:00,0.75208,0.75475,0.74976,0.75134,56851
2018.05.18,0:00,0.75131,0.7528,0.74886,0.75084,50651
2018.05.20,0:00,0.75164,0.7532,0.75161,0.75232,2346
2018.05.21,0:00,0.75232,0.75874,0.75032,0.75873,48322
2018.05.22,0:00,0.7587,0.76053,0.75665,0.75787,54065
2018.05.23,0:00,0.75788,0.75826,0.75225,0.7565,67422
2018.05.24,0:00,0.75651,0.75827,0.7542,0.75799,64578
2018.05.25,0:00,0.75798,0.759,0.75426,0.75466,54368
2018.05.27,0:00,0.75599,0.75622,0.75548,0.7558,2231
2018.05.28,0:00,0.75578,0.75808,0.75398,0.75461,49195
2018.05.29,0:00,0.75462,0.75526,0.74981,0.74997,74258
2018.05.30,0:00,0.75006,0.75838,0.74762,0.75736,73113
2018.05.31,0:00,0.75737,0.75931,0.75528,0.75731,43994
2018.06.01,0:00,0.7573,0.75731,0.75141,0.75672,45625
2018.06.03,0:00,0.75647,0.75725,0.75605,0.75625,1233
2018.06.04,0:00,0.75624,0.76663,0.75624,0.76526,62998
2018.06.05,0:00,0.76525,0.76558,0.75947,0.76193,70760
2018.06.06,0:00,0.76193,0.76767,0.76171,0.7669,64701
2018.06.07,0:00,0.76691,0.7673,0.76126,0.76234,66408
2018.06.08,0:00,0.76237,0.76271,0.75607,0.75967,62109
2018.06.10,0:00,0.75907,0.76014,0.75902,0.75932,1050
2018.06.11,0:00,0.75933,0.76216,0.75933,0.76081,44448
2018.06.12,0:00,0.76082,0.76237,0.75657,0.7573,59341
2018.06.13,0:00,0.75731,0.7609,0.75295,0.75761,61213
2018.06.14,0:00,0.75762,0.75776,0.74677,0.7476,72532
2018.06.15,0:00,0.7476,0.74805,0.74393,0.74397,64979
2018.06.17,0:00,0.7439,0.74426,0.74374,0.74375,1013
2018.06.18,0:00,0.74374,0.74543,0.74137,0.7422,49588
2018.06.19,0:00,0.74222,0.74269,0.73473,0.73803,74141
2018.06.20,0:00,0.73806,0.74089,0.73656,0.73718,68245
2018.06.21,0:00,0.73717,0.73937,0.73456,0.73794,84133
2018.06.22,0:00,0.73795,0.74436,0.73741,0.74404,70395
2018.06.24,0:00,0.74397,0.74416,0.74359,0.74383,739
2018.06.25,0:00,0.74384,0.74425,0.73962,0.74149,50756
2018.06.26,0:00,0.74149,0.74231,0.738,0.7391,72397
2018.06.27,0:00,0.73911,0.74072,0.73239,0.73421,82873
2018.06.28,0:00,0.73423,0.73622,0.73299,0.73492,77857
2018.06.29,0:00,0.73494,0.74094,0.73358,0.74068,55731
2018.07.01,0:00,0.74041,0.74052,0.7395,0.74004,1350
2018.07.02,0:00,0.74001,0.74054,0.73107,0.7338,56880
2018.07.03,0:00,0.73391,0.74042,0.73144,0.73853,59828
2018.07.04,0:00,0.73852,0.74244,0.73744,0.73843,46307
2018.07.05,0:00,0.73842,0.74082,0.73614,0.73867,59181
2018.07.06,0:00,0.73868,0.74441,0.7376,0.74288,55873
2018.07.08,0:00,0.74347,0.74374,0.74285,0.74314,1096
2018.07.09,0:00,0.74312,0.74837,0.74285,0.74651,50751
2018.07.10,0:00,0.74651,0.74837,0.74142,0.7426,53931
2018.07.11,0:00,0.7426,0.74321,0.73605,0.73646,69698
2018.07.12,0:00,0.73646,0.74197,0.73614,0.74029,54928
2018.07.13,0:00,0.74026,0.74242,0.73683,0.7424,49697
2018.07.15,0:00,0.74206,0.74231,0.74129,0.74215,885
2018.07.16,0:00,0.74215,0.74422,0.7409,0.74188,49030
2018.07.17,0:00,0.74187,0.74382,0.73759,0.73818,58917
2018.07.18,0:00,0.73818,0.74077,0.73432,0.73973,55862
2018.07.19,0:00,0.73974,0.74413,0.73226,0.73555,72451
2018.07.20,0:00,0.73558,0.74312,0.7318,0.74182,73772
2018.07.22,0:00,0.74174,0.74321,0.7417,0.74314,953
2018.07.23,0:00,0.74315,0.74375,0.73716,0.73818,53534
2018.07.24,0:00,0.73819,0.74341,0.73597,0.7423,56755
2018.07.25,0:00,0.74232,0.74645,0.7392,0.7449,62986
2018.07.26,0:00,0.74491,0.7463,0.7372,0.73775,55539
2018.07.27,0:00,0.73774,0.74147,0.737,0.74001,49105
2018.07.29,0:00,0.7403,0.74049,0.74001,0.74011,715
2018.07.30,0:00,0.74011,0.74134,0.73858,0.74098,41636
2018.07.31,0:00,0.74099,0.74408,0.74041,0.74127,55049
2018.08.01,0:00,0.74127,0.74239,0.73901,0.74052,50814
2018.08.02,0:00,0.74052,0.74114,0.73551,0.73634,47921
2018.08.03,0:00,0.73635,0.74115,0.73483,0.7396,51324
2018.08.05,0:00,0.73958,0.74,0.73939,0.73941,790
2018.08.06,0:00,0.7394,0.74053,0.73743,0.73855,38756
2018.08.07,0:00,0.73855,0.74396,0.73843,0.74185,41860
2018.08.08,0:00,0.74188,0.74394,0.73832,0.74305,43122
2018.08.09,0:00,0.74305,0.74531,0.73686,0.73688,48305
2018.08.10,0:00,0.73686,0.73752,0.72807,0.72955,67863
2018.08.12,0:00,0.72715,0.72931,0.72715,0.72913,1617
2018.08.13,0:00,0.72919,0.72998,0.72566,0.72724,63270
2018.08.14,0:00,0.72726,0.72832,0.72241,0.72406,56759
2018.08.15,0:00,0.72406,0.72476,0.72025,0.7239,62548
2018.08.16,0:00,0.72389,0.72865,0.72153,0.72609,64882
2018.08.17,0:00,0.72609,0.73192,0.72527,0.73154,55744
2018.08.19,0:00,0.7315,0.7316,0.73105,0.73118,931
2018.08.20,0:00,0.73119,0.73467,0.72957,0.73452,48908
2018.08.21,0:00,0.73452,0.73816,0.73331,0.7359,56124
2018.08.22,0:00,0.73591,0.73691,0.73338,0.73507,53575
2018.08.23,0:00,0.73507,0.73516,0.72406,0.7246,55054
2018.08.24,0:00,0.72457,0.73443,0.72379,0.73239,54031
2018.08.26,0:00,0.733,0.73352,0.73274,0.73329,1512
2018.08.27,0:00,0.73333,0.73565,0.73074,0.73493,48594
2018.08.28,0:00,0.73493,0.73624,0.73213,0.73381,56597
2018.08.29,0:00,0.73382,0.73489,0.7275,0.73076,58308
2018.08.30,0:00,0.73076,0.7313,0.72494,0.72622,56529
2018.08.31,0:00,0.72622,0.72654,0.71759,0.7193,59566
2018.09.02,0:00,0.71882,0.71918,0.71835,0.7187,1024
2018.09.03,0:00,0.71869,0.72235,0.71662,0.72114,42186
2018.09.04,0:00,0.72114,0.72353,0.71573,0.71798,54880
2018.09.05,0:00,0.71797,0.72177,0.7145,0.71927,56879
2018.09.06,0:00,0.71926,0.72111,0.71662,0.71995,60896
2018.09.07,0:00,0.71996,0.72006,0.70986,0.71049,62222
2018.09.09,0:00,0.71029,0.7113,0.71012,0.71083,1259
2018.09.10,0:00,0.71084,0.71318,0.70992,0.71135,47652
2018.09.11,0:00,0.71135,0.71288,0.70852,0.71182,52018
2018.09.12,0:00,0.71181,0.71825,0.70934,0.71706,54576
2018.09.13,0:00,0.71712,0.72293,0.71679,0.7191,51870
2018.09.14,0:00,0.71911,0.7216,0.71506,0.71521,47893
2018.09.16,0:00,0.71529,0.7157,0.71501,0.71501,951
2018.09.17,0:00,0.71501,0.71964,0.71419,0.71533,44722
2018.09.18,0:00,0.71531,0.72342,0.71442,0.72283,59549
2018.09.19,0:00,0.72286,0.72751,0.72134,0.72588,53537
2018.09.20,0:00,0.72588,0.72928,0.72541,0.72886,49172
2018.09.21,0:00,0.72885,0.73037,0.72629,0.7288,47503
2018.09.23,0:00,0.72654,0.72747,0.7264,0.72706,1144
2018.09.24,0:00,0.72708,0.72816,0.7251,0.72533,45061
2018.09.25,0:00,0.72535,0.72629,0.72362,0.72484,48694
2018.09.26,0:00,0.72483,0.73147,0.72408,0.72608,54078
2018.09.27,0:00,0.72608,0.72684,0.72029,0.72052,55802
2018.09.28,0:00,0.72052,0.72412,0.72023,0.72156,48795
2018.09.30,0:00,0.72246,0.72295,0.72219,0.72295,838
2018.10.01,0:00,0.72295,0.72319,0.7207,0.72237,50826
2018.10.02,0:00,0.72238,0.7238,0.71623,0.71876,56246
2018.10.03,0:00,0.71876,0.71969,0.7101,0.71049,58111
2018.10.04,0:00,0.71055,0.71066,0.70656,0.70785,60887
2018.10.05,0:00,0.70786,0.70865,0.70425,0.70493,56954
2018.10.07,0:00,0.70536,0.70599,0.70518,0.70541,1072
2018.10.08,0:00,0.70541,0.70815,0.70418,0.70741,51017
2018.10.09,0:00,0.70742,0.7108,0.70541,0.71061,57291
2018.10.10,0:00,0.71061,0.71305,0.70434,0.70662,61719
2018.10.11,0:00,0.70663,0.71292,0.70593,0.71216,84751
2018.10.12,0:00,0.71218,0.71396,0.7102,0.71153,64612
2018.10.14,0:00,0.71099,0.7112,0.71053,0.71053,1243
2018.10.15,0:00,0.71054,0.71488,0.7099,0.7137,64105
2018.10.16,0:00,0.71372,0.7151,0.71122,0.71402,57490
2018.10.17,0:00,0.71407,0.71597,0.71054,0.71054,61452
2018.10.18,0:00,0.71055,0.7151,0.70916,0.70984,68827
2018.10.19,0:00,0.70984,0.715,0.70895,0.7119,63297
2018.10.21,0:00,0.71147,0.71255,0.71128,0.71128,1663
2018.10.22,0:00,0.71129,0.71252,0.70762,0.70781,59341
2018.10.23,0:00,0.70781,0.70909,0.70555,0.70809,70343
2018.10.24,0:00,0.70808,0.71063,0.70556,0.70654,75540
2018.10.25,0:00,0.70653,0.70995,0.70566,0.70798,75101
2018.10.26,0:00,0.70797,0.71043,0.70209,0.70867,84975
2018.10.28,0:00,0.70913,0.70991,0.70875,0.70979,1007
2018.10.29,0:00,0.70979,0.71088,0.70509,0.7058,71003
2018.10.30,0:00,0.7058,0.71222,0.70568,0.70979,69090
2018.10.31,0:00,0.70979,0.71069,0.7068,0.70792,60788
2018.11.01,0:00,0.70798,0.72124,0.70785,0.71995,63150
2018.11.02,0:00,0.71997,0.72585,0.71825,0.71979,69394
2018.11.04,0:00,0.71887,0.72048,0.71887,0.71984,1985
2018.11.05,0:00,0.71986,0.72179,0.71824,0.72117,57277
2018.11.06,0:00,0.72118,0.72465,0.72053,0.72426,61284
2018.11.07,0:00,0.7242,0.72999,0.7213,0.72744,71624
2018.11.08,0:00,0.72746,0.73025,0.72472,0.72655,69885
2018.11.09,0:00,0.72654,0.72703,0.72193,0.72244,76048
2018.11.11,0:00,0.72185,0.72286,0.72144,0.72264,2807
2018.11.12,0:00,0.72265,0.72375,0.71702,0.71745,65716
2018.11.13,0:00,0.71746,0.72362,0.71643,0.72306,72928
2018.11.14,0:00,0.72305,0.72536,0.7188,0.72327,76548
2018.11.15,0:00,0.72326,0.72981,0.72322,0.72713,79106
2018.11.16,0:00,0.72712,0.73377,0.72502,0.73298,61794
2018.11.18,0:00,0.73113,0.73246,0.731,0.73174,3979
2018.11.19,0:00,0.73177,0.73256,0.72773,0.72953,53955
2018.11.20,0:00,0.72957,0.73005,0.72025,0.72167,65492
2018.11.21,0:00,0.72167,0.72771,0.72101,0.72619,58705
2018.11.22,0:00,0.72622,0.7268,0.72343,0.725,39166
2018.11.23,0:00,0.72499,0.72548,0.72188,0.7229,46798
2018.11.25,0:00,0.72273,0.72374,0.72273,0.72323,2102
2018.11.26,0:00,0.72326,0.72758,0.72128,0.72234,53499
2018.11.27,0:00,0.72234,0.72692,0.71992,0.72284,61257
2018.11.28,0:00,0.72283,0.73278,0.72213,0.73009,59230
2018.11.29,0:00,0.73011,0.73444,0.72952,0.7322,61430
2018.11.30,0:00,0.7322,0.7326,0.72845,0.73126,55155
2018.12.02,0:00,0.73738,0.73739,0.73557,0.73738,4290
2018.12.03,0:00,0.7374,0.73934,0.73464,0.73562,58109
2018.12.04,0:00,0.73562,0.73935,0.73262,0.73447,69424
2018.12.05,0:00,0.73448,0.73559,0.72576,0.72645,54087
2018.12.06,0:00,0.72645,0.72661,0.71917,0.72335,83474
2018.12.07,0:00,0.72335,0.72416,0.71983,0.71993,66321
2018.12.09,0:00,0.71907,0.71958,0.7178,0.71804,3385
2018.12.10,0:00,0.71804,0.72267,0.71795,0.71909,70884
2018.12.11,0:00,0.71909,0.7225,0.71847,0.72126,69095
2018.12.12,0:00,0.72125,0.72379,0.72015,0.7217,68245
2018.12.13,0:00,0.72175,0.72466,0.72123,0.72223,62123
2018.12.14,0:00,0.72224,0.72283,0.71515,0.7175,61248
2018.12.16,0:00,0.71739,0.71791,0.71735,0.71753,5893
2018.12.17,0:00,0.71756,0.71871,0.71686,0.71766,56972
2018.12.18,0:00,0.71791,0.72035,0.71653,0.71891,69912
